Angle, TimePerStep, Intensity
76.02,0.5,4
76.04,0.5,12
76.06,0.5,9
76.08,0.5,13
76.1,0.5,10
76.12,0.5,10
76.14,0.5,14
76.16,0.5,19
76.18,0.5,16
76.2,0.5,30
76.22,0.5,24
76.24,0.5,33
76.26,0.5,58
76.28,0.5,61
76.3,0.5,78
76.32,0.5,104
76.34,0.5,96
76.36,0.5,128
76.38,0.5,118
76.4,0.5,96
76.42,0.5,76
76.44,0.5,56
76.46,0.5,52
76.48,0.5,61
76.5,0.5,46
76.52,0.5,45
76.54,0.5,58
76.56,0.5,56
76.58,0.5,54
76.6,0.5,42
76.62,0.5,55
76.64,0.5,45
76.66,0.5,34
76.68,0.5,17
76.7,0.5,17
76.72,0.5,11
76.74,0.5,9
76.76,0.5,8
76.78,0.5,9
76.8,0.5,5
76.82,0.5,5
76.84,0.5,9
76.86,0.5,6
76.88,0.5,4
76.9,0.5,3
76.92,0.5,4
76.94,0.5,3
76.96,0.5,1
76.98,0.5,3
77,0.5,3
77.02,0.5,1
77.04,0.5,4
77.06,0.5,4
77.08,0.5,6
77.1,0.5,2
77.12,0.5,3
77.14,0.5,1
77.16,0.5,4
77.18,0.5,3
77.2,0.5,3
77.22,0.5,3
77.24,0.5,2
77.26,0.5,0
77.28,0.5,2
77.3,0.5,2
77.32,0.5,4
77.34,0.5,4
77.36,0.5,1
77.38,0.5,2
77.4,0.5,3
77.42,0.5,1
77.44,0.5,3
77.46,0.5,6
77.48,0.5,2
77.5,0.5,1
77.52,0.5,2
77.54,0.5,5
77.56,0.5,3
77.58,0.5,5
77.6,0.5,1
77.62,0.5,2
77.64,0.5,1
77.66,0.5,1
77.68,0.5,5
77.7,0.5,1
77.72,0.5,3
77.74,0.5,4
77.76,0.5,2
77.78,0.5,5
77.8,0.5,4
77.82,0.5,3
77.84,0.5,3
77.86,0.5,2
77.88,0.5,1
77.9,0.5,1
77.92,0.5,5
77.94,0.5,2
77.96,0.5,2
77.98,0.5,2
78,0.5,1
78.02,0.5,4
78.04,0.5,2
78.06,0.5,1
78.08,0.5,5
78.1,0.5,1
78.12,0.5,4
78.14,0.5,2
78.16,0.5,2
78.18,0.5,3
78.2,0.5,2
78.22,0.5,1
78.24,0.5,0
78.26,0.5,3
78.28,0.5,2
78.3,0.5,2
78.32,0.5,4
78.34,0.5,2
78.36,0.5,2
78.38,0.5,1
78.4,0.5,2
78.42,0.5,1
78.44,0.5,2
78.46,0.5,1
78.48,0.5,1
78.5,0.5,0
78.52,0.5,2
78.54,0.5,3
78.56,0.5,1
78.58,0.5,4
78.6,0.5,3
78.62,0.5,0
78.64,0.5,3
78.66,0.5,1
78.68,0.5,1
78.7,0.5,1
78.72,0.5,1
78.74,0.5,4
78.76,0.5,1
78.78,0.5,1
78.8,0.5,2
78.82,0.5,1
78.84,0.5,1
78.86,0.5,3
78.88,0.5,2
78.9,0.5,0
78.92,0.5,2
78.94,0.5,4
78.96,0.5,4
78.98,0.5,0
79,0.5,0
79.02,0.5,3
79.04,0.5,2
79.06,0.5,1
79.08,0.5,2
79.1,0.5,2
79.12,0.5,4
79.14,0.5,2
79.16,0.5,1
79.18,0.5,2
79.2,0.5,2
79.22,0.5,6
79.24,0.5,2
79.26,0.5,2
79.28,0.5,0
79.3,0.5,1
79.32,0.5,4
79.34,0.5,4
79.36,0.5,4
79.38,0.5,2
79.4,0.5,0
79.42,0.5,0
79.44,0.5,0
79.46,0.5,2
79.48,0.5,1
79.5,0.5,1
79.52,0.5,1
79.54,0.5,1
79.56,0.5,3
79.58,0.5,1
79.6,0.5,6
79.62,0.5,4
79.64,0.5,4
79.66,0.5,0
79.68,0.5,5
79.7,0.5,3
79.72,0.5,2
79.74,0.5,1
79.76,0.5,0
79.78,0.5,0
79.8,0.5,1
79.82,0.5,1
79.84,0.5,4
79.86,0.5,5
79.88,0.5,2
79.9,0.5,3
79.92,0.5,3
79.94,0.5,0
79.96,0.5,3
79.98,0.5,3
80,0.5,3
80.02,0.5,4
80.04,0.5,0
80.06,0.5,4
80.08,0.5,2
80.1,0.5,1
80.12,0.5,1
80.14,0.5,4
80.16,0.5,3
80.18,0.5,2
80.2,0.5,0
80.22,0.5,2
80.24,0.5,3
80.26,0.5,1
80.28,0.5,6
80.3,0.5,3
80.32,0.5,2
80.34,0.5,1
80.36,0.5,2
80.38,0.5,2
80.4,0.5,1
80.42,0.5,3
80.44,0.5,5
80.46,0.5,2
80.48,0.5,2
80.5,0.5,1
80.52,0.5,3
80.54,0.5,0
80.56,0.5,0
80.58,0.5,2
80.6,0.5,6
80.62,0.5,1
80.64,0.5,0
80.66,0.5,4
80.68,0.5,4
80.7,0.5,3
80.72,0.5,2
80.74,0.5,4
80.76,0.5,4
80.78,0.5,2
80.8,0.5,3
80.82,0.5,6
80.84,0.5,2
80.86,0.5,4
80.88,0.5,3
80.9,0.5,2
80.92,0.5,1
80.94,0.5,3
80.96,0.5,0
80.98,0.5,2
81,0.5,4
81.02,0.5,3
81.04,0.5,5
81.06,0.5,1
81.08,0.5,2
81.1,0.5,0
81.12,0.5,2
81.14,0.5,1
81.16,0.5,0
81.18,0.5,3
81.2,0.5,3
81.22,0.5,2
81.24,0.5,1
81.26,0.5,4
81.28,0.5,2
81.3,0.5,1
81.32,0.5,3
81.34,0.5,3
81.36,0.5,2
81.38,0.5,1
81.4,0.5,6
81.42,0.5,1
81.44,0.5,2
81.46,0.5,1
81.48,0.5,1
81.5,0.5,2
81.52,0.5,1
81.54,0.5,2
81.56,0.5,4
81.58,0.5,2
81.6,0.5,0
81.62,0.5,1
81.64,0.5,0
81.66,0.5,1
81.68,0.5,3
81.7,0.5,0
81.72,0.5,4
81.74,0.5,3
81.76,0.5,3
81.78,0.5,3
81.8,0.5,1
81.82,0.5,2
81.84,0.5,1
81.86,0.5,1
81.88,0.5,3
81.9,0.5,2
81.92,0.5,5
81.94,0.5,0
81.96,0.5,2
81.98,0.5,3
82,0.5,0
82.02,0.5,5
82.04,0.5,3
82.06,0.5,4
82.08,0.5,5
82.1,0.5,1
82.12,0.5,3
82.14,0.5,2
82.16,0.5,1
82.18,0.5,0
82.2,0.5,5
82.22,0.5,6
82.24,0.5,3
82.26,0.5,4
82.28,0.5,2
82.3,0.5,2
82.32,0.5,1
82.34,0.5,2
82.36,0.5,0
82.38,0.5,3
82.4,0.5,1
82.42,0.5,5
82.44,0.5,0
82.46,0.5,2
82.48,0.5,1
82.5,0.5,2
82.52,0.5,4
82.54,0.5,2
82.56,0.5,0
82.58,0.5,3
82.6,0.5,2
82.62,0.5,3
82.64,0.5,0
82.66,0.5,2
82.68,0.5,1
82.7,0.5,2
82.72,0.5,2
82.74,0.5,2
82.76,0.5,3
82.78,0.5,3
82.8,0.5,3
82.82,0.5,4
82.84,0.5,1
82.86,0.5,2
82.88,0.5,4
82.9,0.5,1
82.92,0.5,1
82.94,0.5,3
82.96,0.5,5
82.98,0.5,4
83,0.5,4
83.02,0.5,2
83.04,0.5,5
83.06,0.5,1
83.08,0.5,1
83.1,0.5,1
83.12,0.5,2
83.14,0.5,3
83.16,0.5,0
83.18,0.5,3
83.2,0.5,2
83.22,0.5,2
83.24,0.5,3
83.26,0.5,2
83.28,0.5,0
83.3,0.5,1
83.32,0.5,1
83.34,0.5,0
83.36,0.5,0
83.38,0.5,2
83.4,0.5,2
83.42,0.5,2
83.44,0.5,5
83.46,0.5,6
83.48,0.5,2
83.5,0.5,4
83.52,0.5,0
83.54,0.5,3
83.56,0.5,3
83.58,0.5,5
83.6,0.5,4
83.62,0.5,2
83.64,0.5,4
83.66,0.5,2
83.68,0.5,3
83.7,0.5,0
83.72,0.5,3
83.74,0.5,2
83.76,0.5,4
83.78,0.5,1
83.8,0.5,2
83.82,0.5,2
83.84,0.5,2
83.86,0.5,1
83.88,0.5,2
83.9,0.5,4
83.92,0.5,3
83.94,0.5,2
83.96,0.5,5
83.98,0.5,2
84,0.5,3
84.02,0.5,3
84.04,0.5,1
84.06,0.5,2
84.08,0.5,1
84.1,0.5,1
84.12,0.5,7
84.14,0.5,1
84.16,0.5,1
84.18,0.5,2
84.2,0.5,1
84.22,0.5,0
84.24,0.5,0
84.26,0.5,3
84.28,0.5,2
84.3,0.5,0
84.32,0.5,1
84.34,0.5,1
84.36,0.5,1
84.38,0.5,2
84.4,0.5,1
84.42,0.5,3
84.44,0.5,1
84.46,0.5,5
84.48,0.5,4
84.5,0.5,4
84.52,0.5,6
84.54,0.5,3
84.56,0.5,2
84.58,0.5,1
84.6,0.5,2
84.62,0.5,1
84.64,0.5,1
84.66,0.5,1
84.68,0.5,2
84.7,0.5,1
84.72,0.5,6
84.74,0.5,5
84.76,0.5,4
84.78,0.5,1
84.8,0.5,3
84.82,0.5,4
84.84,0.5,0
84.86,0.5,1
84.88,0.5,3
84.9,0.5,3
84.92,0.5,5
84.94,0.5,2
84.96,0.5,3
84.98,0.5,2
85,0.5,3
85.02,0.5,2
85.04,0.5,1
85.06,0.5,2
85.08,0.5,1
85.1,0.5,3
85.12,0.5,4
85.14,0.5,1
85.16,0.5,3
85.18,0.5,4
85.2,0.5,1
85.22,0.5,4
85.24,0.5,1
85.26,0.5,1
85.28,0.5,2
85.3,0.5,1
85.32,0.5,3
85.34,0.5,3
85.36,0.5,0
85.38,0.5,0
85.4,0.5,6
85.42,0.5,4
85.44,0.5,1
85.46,0.5,3
85.48,0.5,2
85.5,0.5,1
85.52,0.5,0
85.54,0.5,3
85.56,0.5,3
85.58,0.5,2
85.6,0.5,5
85.62,0.5,3
85.64,0.5,1
85.66,0.5,1
85.68,0.5,5
85.7,0.5,1
85.72,0.5,1
85.74,0.5,1
85.76,0.5,3
85.78,0.5,6
85.8,0.5,4
85.82,0.5,4
85.84,0.5,3
85.86,0.5,4
85.88,0.5,5
85.9,0.5,1
85.92,0.5,2
85.94,0.5,2
85.96,0.5,4
85.98,0.5,2
86,0.5,3
86.02,0.5,5
86.04,0.5,2
86.06,0.5,8
86.08,0.5,7
86.1,0.5,3
86.12,0.5,3
86.14,0.5,3
86.16,0.5,2
86.18,0.5,0
86.2,0.5,2
86.22,0.5,3
86.24,0.5,1
86.26,0.5,3
86.28,0.5,0
86.3,0.5,1
86.32,0.5,3
86.34,0.5,2
86.36,0.5,3
86.38,0.5,1
86.4,0.5,1
86.42,0.5,6
86.44,0.5,3
86.46,0.5,6
86.48,0.5,3
86.5,0.5,4
86.52,0.5,2
86.54,0.5,4
86.56,0.5,5
86.58,0.5,2
86.6,0.5,2
86.62,0.5,4
86.64,0.5,5
86.66,0.5,3
86.68,0.5,6
86.7,0.5,2
86.72,0.5,3
86.74,0.5,3
86.76,0.5,3
86.78,0.5,4
86.8,0.5,2
86.82,0.5,2
86.84,0.5,7
86.86,0.5,1
86.88,0.5,7
86.9,0.5,4
86.92,0.5,1
86.94,0.5,5
86.96,0.5,4
86.98,0.5,3
87,0.5,6
87.02,0.5,4
87.04,0.5,1
87.06,0.5,7
87.08,0.5,3
87.1,0.5,6
87.12,0.5,3
87.14,0.5,5
87.16,0.5,3
87.18,0.5,5
87.2,0.5,3
87.22,0.5,4
87.24,0.5,3
87.26,0.5,6
87.28,0.5,2
87.3,0.5,7
87.32,0.5,1
87.34,0.5,5
87.36,0.5,3
87.38,0.5,3
87.4,0.5,7
87.42,0.5,7
87.44,0.5,8
87.46,0.5,6
87.48,0.5,8
87.5,0.5,10
87.52,0.5,13
87.54,0.5,9
87.56,0.5,4
87.58,0.5,6
87.6,0.5,4
87.62,0.5,12
87.64,0.5,10
87.66,0.5,13
87.68,0.5,4
87.7,0.5,6
87.72,0.5,11
87.74,0.5,19
87.76,0.5,19
87.78,0.5,20
87.8,0.5,18
87.82,0.5,17
87.84,0.5,23
87.86,0.5,20
87.88,0.5,27
87.9,0.5,44
87.92,0.5,65
87.94,0.5,98
87.96,0.5,130
87.98,0.5,129
88,0.5,146
88.02,0.5,173
88.04,0.5,176
88.06,0.5,165
88.08,0.5,123
88.1,0.5,87
88.12,0.5,60
88.14,0.5,66
88.16,0.5,46
88.18,0.5,42
88.2,0.5,43
88.22,0.5,52
88.24,0.5,66
88.26,0.5,91
88.28,0.5,67
88.3,0.5,78
88.32,0.5,79
88.34,0.5,83
88.36,0.5,66
88.38,0.5,63
88.4,0.5,27
88.42,0.5,20
88.44,0.5,18
88.46,0.5,13
88.48,0.5,8
88.5,0.5,19
88.52,0.5,12
88.54,0.5,8
88.56,0.5,5
88.58,0.5,8
88.6,0.5,5
88.62,0.5,2
88.64,0.5,13
88.66,0.5,5
88.68,0.5,8
88.7,0.5,2
88.72,0.5,6
88.74,0.5,7
88.76,0.5,3
88.78,0.5,2
88.8,0.5,3
88.82,0.5,3
88.84,0.5,6
88.86,0.5,4
88.88,0.5,2
88.9,0.5,7
88.92,0.5,2
88.94,0.5,7
88.96,0.5,4
88.98,0.5,2
89,0.5,2
89.02,0.5,2
89.04,0.5,3
89.06,0.5,2
89.08,0.5,2
89.1,0.5,5
89.12,0.5,3
89.14,0.5,3
89.16,0.5,3
89.18,0.5,3
89.2,0.5,4
89.22,0.5,3
89.24,0.5,4
89.26,0.5,2
89.28,0.5,1
89.3,0.5,3
89.32,0.5,2
89.34,0.5,3
89.36,0.5,3
89.38,0.5,2
89.4,0.5,3
89.42,0.5,3
89.44,0.5,2
89.46,0.5,4
89.48,0.5,7
89.5,0.5,1
89.52,0.5,2
89.54,0.5,1
89.56,0.5,3
89.58,0.5,3
89.6,0.5,2
89.62,0.5,1
89.64,0.5,2
89.66,0.5,3
89.68,0.5,7
89.7,0.5,0
89.72,0.5,2
89.74,0.5,3
89.76,0.5,3
89.78,0.5,0
89.8,0.5,1
89.82,0.5,3
89.84,0.5,2
89.86,0.5,4
89.88,0.5,3
89.9,0.5,6
89.92,0.5,3
89.94,0.5,1
89.96,0.5,0
89.98,0.5,1
90,0.5,2
90.02,0.5,0
90.04,0.5,3
90.06,0.5,1
90.08,0.5,2
90.1,0.5,3
90.12,0.5,2
90.14,0.5,1
90.16,0.5,4
90.18,0.5,0
90.2,0.5,2
90.22,0.5,3
90.24,0.5,3
90.26,0.5,2
90.28,0.5,4
90.3,0.5,1
90.32,0.5,4
90.34,0.5,3
90.36,0.5,1
90.38,0.5,1
90.4,0.5,1
90.42,0.5,1
90.44,0.5,1
90.46,0.5,3
90.48,0.5,1
90.5,0.5,2
90.52,0.5,3
90.54,0.5,0
90.56,0.5,4
90.58,0.5,1
90.6,0.5,1
90.62,0.5,3
90.64,0.5,0
90.66,0.5,2
90.68,0.5,1
90.7,0.5,5
90.72,0.5,2
90.74,0.5,3
90.76,0.5,1
90.78,0.5,1
90.8,0.5,1
90.82,0.5,3
90.84,0.5,0
90.86,0.5,1
90.88,0.5,2
90.9,0.5,0
90.92,0.5,3
90.94,0.5,4
90.96,0.5,3
90.98,0.5,2
91,0.5,2
91.02,0.5,5
91.04,0.5,1
91.06,0.5,4
91.08,0.5,0
91.1,0.5,2
91.12,0.5,2
91.14,0.5,1
91.16,0.5,2
91.18,0.5,2
91.2,0.5,3
91.22,0.5,0
91.24,0.5,1
91.26,0.5,6
91.28,0.5,3
91.3,0.5,3
91.32,0.5,2
91.34,0.5,3
91.36,0.5,1
91.38,0.5,7
91.4,0.5,4
91.42,0.5,1
91.44,0.5,2
91.46,0.5,4
91.48,0.5,0
91.5,0.5,2
91.52,0.5,3
91.54,0.5,1
91.56,0.5,0
91.58,0.5,5
91.6,0.5,0
91.62,0.5,0
91.64,0.5,3
91.66,0.5,4
91.68,0.5,1
91.7,0.5,3
91.72,0.5,5
91.74,0.5,0
91.76,0.5,1
91.78,0.5,2
91.8,0.5,1
91.82,0.5,4
91.84,0.5,3
91.86,0.5,2
91.88,0.5,3
91.9,0.5,1
91.92,0.5,1
91.94,0.5,1
91.96,0.5,1
91.98,0.5,1
92,0.5,3
92.02,0.5,3
92.04,0.5,1
92.06,0.5,4
92.08,0.5,1
92.1,0.5,3
92.12,0.5,3
92.14,0.5,3
92.16,0.5,3
92.18,0.5,1
92.2,0.5,0
92.22,0.5,1
92.24,0.5,3
92.26,0.5,1
92.28,0.5,0
92.3,0.5,1
92.32,0.5,0
92.34,0.5,2
92.36,0.5,3
92.38,0.5,4
92.4,0.5,6
92.42,0.5,2
92.44,0.5,0
92.46,0.5,1
92.48,0.5,3
92.5,0.5,2
92.52,0.5,2
92.54,0.5,2
92.56,0.5,2
92.58,0.5,3
92.6,0.5,2
92.62,0.5,2
92.64,0.5,0
92.66,0.5,0
92.68,0.5,3
92.7,0.5,3
92.72,0.5,2
92.74,0.5,3
92.76,0.5,1
92.78,0.5,2
92.8,0.5,3
92.82,0.5,2
92.84,0.5,0
92.86,0.5,0
92.88,0.5,4
92.9,0.5,3
92.92,0.5,2
92.94,0.5,3
92.96,0.5,2
92.98,0.5,2
93,0.5,0
93.02,0.5,3
93.04,0.5,1
93.06,0.5,4
93.08,0.5,6
93.1,0.5,2
93.12,0.5,2
93.14,0.5,1
93.16,0.5,3
93.18,0.5,4
93.2,0.5,4
93.22,0.5,1
93.24,0.5,2
93.26,0.5,0
93.28,0.5,2
93.3,0.5,6
93.32,0.5,2
93.34,0.5,0
93.36,0.5,0
93.38,0.5,1
93.4,0.5,4
93.42,0.5,4
93.44,0.5,3
93.46,0.5,5
93.48,0.5,2
93.5,0.5,1
93.52,0.5,2
93.54,0.5,4
93.56,0.5,5
93.58,0.5,3
93.6,0.5,4
93.62,0.5,1
93.64,0.5,3
93.66,0.5,4
93.68,0.5,2
93.7,0.5,1
93.72,0.5,1
93.74,0.5,0
93.76,0.5,0
93.78,0.5,1
93.8,0.5,3
93.82,0.5,3
93.84,0.5,2
93.86,0.5,2
93.88,0.5,2
93.9,0.5,1
93.92,0.5,4
93.94,0.5,3
93.96,0.5,5
93.98,0.5,5
94,0.5,5
94.02,0.5,5
94.04,0.5,5
94.06,0.5,1
94.08,0.5,2
94.1,0.5,4
94.12,0.5,4
94.14,0.5,8
94.16,0.5,4
94.18,0.5,4
94.2,0.5,3
94.22,0.5,5
94.24,0.5,3
94.26,0.5,4
94.28,0.5,6
94.3,0.5,6
94.32,0.5,2
94.34,0.5,2
94.36,0.5,3
94.38,0.5,3
94.4,0.5,5
94.42,0.5,5
94.44,0.5,3
94.46,0.5,2
94.48,0.5,6
94.5,0.5,2
94.52,0.5,7
94.54,0.5,5
94.56,0.5,6
94.58,0.5,6
94.6,0.5,5
94.62,0.5,9
94.64,0.5,8
94.66,0.5,12
94.68,0.5,11
94.7,0.5,13
94.72,0.5,17
94.74,0.5,7
94.76,0.5,13
94.78,0.5,20
94.8,0.5,17
94.82,0.5,27
94.84,0.5,37
94.86,0.5,30
94.88,0.5,51
94.9,0.5,74
94.92,0.5,91
94.94,0.5,82
94.96,0.5,104
94.98,0.5,108
95,0.5,87
95.02,0.5,67
95.04,0.5,60
95.06,0.5,48
95.08,0.5,40
95.1,0.5,33
95.12,0.5,22
95.14,0.5,20
95.16,0.5,24
95.18,0.5,27
95.2,0.5,29
95.22,0.5,44
95.24,0.5,54
95.26,0.5,44
95.28,0.5,49
95.3,0.5,57
95.32,0.5,35
95.34,0.5,27
95.36,0.5,30
95.38,0.5,16
95.4,0.5,13
95.42,0.5,11
95.44,0.5,11
95.46,0.5,11
95.48,0.5,6
95.5,0.5,8
95.52,0.5,8
95.54,0.5,5
95.56,0.5,6
95.58,0.5,5
95.6,0.5,2
95.62,0.5,4
95.64,0.5,4
95.66,0.5,8
95.68,0.5,2
95.7,0.5,4
95.72,0.5,5
95.74,0.5,9
95.76,0.5,3
95.78,0.5,1
95.8,0.5,4
95.82,0.5,3
95.84,0.5,2
95.86,0.5,1
95.88,0.5,2
95.9,0.5,1
95.92,0.5,7
95.94,0.5,9
95.96,0.5,4
95.98,0.5,1
96,0.5,2
96.02,0.5,3
96.04,0.5,0
96.06,0.5,1
96.08,0.5,2
96.1,0.5,0
96.12,0.5,1
96.14,0.5,3
96.16,0.5,2
96.18,0.5,2
96.2,0.5,3
96.22,0.5,1
96.24,0.5,3
96.26,0.5,3
96.28,0.5,2
96.3,0.5,2
96.32,0.5,4
96.34,0.5,2
96.36,0.5,1
96.38,0.5,2
96.4,0.5,2
96.42,0.5,3
96.44,0.5,1
96.46,0.5,2
96.48,0.5,2
96.5,0.5,3
96.52,0.5,2
96.54,0.5,4
96.56,0.5,3
96.58,0.5,2
96.6,0.5,2
96.62,0.5,2
96.64,0.5,2
96.66,0.5,4
96.68,0.5,2
96.7,0.5,0
96.72,0.5,5
96.74,0.5,0
96.76,0.5,3
96.78,0.5,3
96.8,0.5,6
96.82,0.5,0
96.84,0.5,4
96.86,0.5,3
96.88,0.5,1
96.9,0.5,2
96.92,0.5,3
96.94,0.5,4
96.96,0.5,1
96.98,0.5,1
97,0.5,5
97.02,0.5,1
97.04,0.5,2
97.06,0.5,2
97.08,0.5,1
97.1,0.5,0
97.12,0.5,2
97.14,0.5,3
97.16,0.5,2
97.18,0.5,3
97.2,0.5,1
97.22,0.5,2
97.24,0.5,3
97.26,0.5,1
97.28,0.5,1
97.3,0.5,0
97.32,0.5,3
97.34,0.5,1
97.36,0.5,3
97.38,0.5,3
97.4,0.5,1
97.42,0.5,1
97.44,0.5,2
97.46,0.5,2
97.48,0.5,0
97.5,0.5,2
97.52,0.5,0
97.54,0.5,5
97.56,0.5,1
97.58,0.5,4
97.6,0.5,2
97.62,0.5,4
97.64,0.5,1
97.66,0.5,0
97.68,0.5,0
97.7,0.5,0
97.72,0.5,3
97.74,0.5,1
97.76,0.5,0
97.78,0.5,5
97.8,0.5,6
97.82,0.5,2
97.84,0.5,1
97.86,0.5,3
97.88,0.5,5
97.9,0.5,3
97.92,0.5,2
97.94,0.5,3
97.96,0.5,1
97.98,0.5,4
98,0.5,5
98.02,0.5,0
98.04,0.5,0
98.06,0.5,3
98.08,0.5,1
98.1,0.5,2
98.12,0.5,0
98.14,0.5,1
98.16,0.5,3
98.18,0.5,1
98.2,0.5,1
98.22,0.5,1
98.24,0.5,1
98.26,0.5,1
98.28,0.5,5
98.3,0.5,4
98.32,0.5,3
98.34,0.5,3
98.36,0.5,2
98.38,0.5,2
98.4,0.5,1
98.42,0.5,2
98.44,0.5,2
98.46,0.5,2
98.48,0.5,2
98.5,0.5,2
98.52,0.5,3
98.54,0.5,3
98.56,0.5,2
98.58,0.5,4
98.6,0.5,2
98.62,0.5,4
98.64,0.5,3
98.66,0.5,5
98.68,0.5,3
98.7,0.5,1
98.72,0.5,0
98.74,0.5,3
98.76,0.5,2
98.78,0.5,1
98.8,0.5,1
98.82,0.5,3
98.84,0.5,1
98.86,0.5,2
98.88,0.5,2
98.9,0.5,1
98.92,0.5,5
98.94,0.5,1
98.96,0.5,0
98.98,0.5,3
99,0.5,3
99.02,0.5,1
99.04,0.5,1
99.06,0.5,1
99.08,0.5,1
99.1,0.5,2
99.12,0.5,0
99.14,0.5,1
99.16,0.5,1
99.18,0.5,1
99.2,0.5,2
99.22,0.5,1
99.24,0.5,1
99.26,0.5,1
99.28,0.5,3
99.3,0.5,2
99.32,0.5,1
99.34,0.5,3
99.36,0.5,0
99.38,0.5,1
99.4,0.5,2
99.42,0.5,3
99.44,0.5,0
99.46,0.5,2
99.48,0.5,0
99.5,0.5,2
99.52,0.5,0
99.54,0.5,0
99.56,0.5,2
99.58,0.5,2
99.6,0.5,4
99.62,0.5,2
99.64,0.5,0
99.66,0.5,2
99.68,0.5,2
99.7,0.5,1
99.72,0.5,1
99.74,0.5,3
99.76,0.5,1
99.78,0.5,4
99.8,0.5,5
99.82,0.5,3
99.84,0.5,1
99.86,0.5,2
99.88,0.5,0
99.9,0.5,3
99.92,0.5,2
99.94,0.5,2
99.96,0.5,3
99.98,0.5,1
100,0.5,4
100.02,0.5,1
100.04,0.5,3
100.06,0.5,4
100.08,0.5,2
100.1,0.5,4
100.12,0.5,4
100.14,0.5,5
100.16,0.5,2
100.18,0.5,4
100.2,0.5,2
100.22,0.5,1
100.24,0.5,0
100.26,0.5,2
100.28,0.5,4
100.3,0.5,2
100.32,0.5,2
100.34,0.5,0
100.36,0.5,3
100.38,0.5,0
100.4,0.5,1
100.42,0.5,0
100.44,0.5,3
100.46,0.5,0
100.48,0.5,1
100.5,0.5,2
100.52,0.5,2
100.54,0.5,2
100.56,0.5,3
100.58,0.5,3
100.6,0.5,0
100.62,0.5,4
100.64,0.5,2
100.66,0.5,1
100.68,0.5,2
100.7,0.5,2
100.72,0.5,1
100.74,0.5,3
100.76,0.5,1
100.78,0.5,0
100.8,0.5,2
100.82,0.5,5
100.84,0.5,0
100.86,0.5,1
100.88,0.5,5
100.9,0.5,3
100.92,0.5,1
100.94,0.5,0
100.96,0.5,3
100.98,0.5,1
101,0.5,1
101.02,0.5,2
101.04,0.5,1
101.06,0.5,2
101.08,0.5,1
101.1,0.5,1
101.12,0.5,1
101.14,0.5,1
101.16,0.5,2
101.18,0.5,2
101.2,0.5,0
101.22,0.5,1
101.24,0.5,3
101.26,0.5,1
101.28,0.5,3
101.3,0.5,2
101.32,0.5,3
101.34,0.5,5
101.36,0.5,1
101.38,0.5,0
101.4,0.5,1
101.42,0.5,3
101.44,0.5,4
101.46,0.5,5
101.48,0.5,1
101.5,0.5,0
101.52,0.5,1
101.54,0.5,1
101.56,0.5,3
101.58,0.5,0
101.6,0.5,1
101.62,0.5,1
101.64,0.5,0
101.66,0.5,1
101.68,0.5,3
101.7,0.5,1
101.72,0.5,0
101.74,0.5,0
101.76,0.5,0
101.78,0.5,2
101.8,0.5,0
101.82,0.5,0
101.84,0.5,0
101.86,0.5,2
101.88,0.5,4
101.9,0.5,2
101.92,0.5,4
101.94,0.5,2
101.96,0.5,1
101.98,0.5,1
102,0.5,2
102.02,0.5,1
102.04,0.5,1
102.06,0.5,0
102.08,0.5,2
102.1,0.5,2
102.12,0.5,1
102.14,0.5,2
102.16,0.5,3
102.18,0.5,2
102.2,0.5,1
102.22,0.5,4
102.24,0.5,2
102.26,0.5,2
102.28,0.5,0
102.3,0.5,2
102.32,0.5,0
102.34,0.5,0
102.36,0.5,0
102.38,0.5,2
102.4,0.5,1
102.42,0.5,3
102.44,0.5,4
102.46,0.5,2
102.48,0.5,1
102.5,0.5,2
102.52,0.5,0
102.54,0.5,1
102.56,0.5,5
102.58,0.5,5
102.6,0.5,2
102.62,0.5,3
102.64,0.5,2
102.66,0.5,7
102.68,0.5,2
102.7,0.5,3
102.72,0.5,3
102.74,0.5,4
102.76,0.5,2
102.78,0.5,4
102.8,0.5,2
102.82,0.5,1
102.84,0.5,0
102.86,0.5,3
102.88,0.5,1
102.9,0.5,4
102.92,0.5,0
102.94,0.5,2
102.96,0.5,1
102.98,0.5,2
103,0.5,2
103.02,0.5,2
103.04,0.5,1
103.06,0.5,0
103.08,0.5,4
103.1,0.5,2
103.12,0.5,0
103.14,0.5,2
103.16,0.5,1
103.18,0.5,2
103.2,0.5,2
103.22,0.5,1
103.24,0.5,2
103.26,0.5,1
103.28,0.5,3
103.3,0.5,0
103.32,0.5,2
103.34,0.5,1
103.36,0.5,1
103.38,0.5,1
103.4,0.5,1
103.42,0.5,1
103.44,0.5,3
103.46,0.5,1
103.48,0.5,2
103.5,0.5,3
103.52,0.5,4
103.54,0.5,1
103.56,0.5,2
103.58,0.5,3
103.6,0.5,1
103.62,0.5,1
103.64,0.5,1
103.66,0.5,3
103.68,0.5,1
103.7,0.5,3
103.72,0.5,2
103.74,0.5,3
103.76,0.5,2
103.78,0.5,1
103.8,0.5,2
103.82,0.5,2
103.84,0.5,1
103.86,0.5,0
103.88,0.5,1
103.9,0.5,2
103.92,0.5,2
103.94,0.5,3
103.96,0.5,3
103.98,0.5,1
104,0.5,3
104.02,0.5,2
104.04,0.5,3
104.06,0.5,3
104.08,0.5,4
