wavelength	transmission	transmission
nm	%	%
	NaCl, not irradiated	NaCl, irradiated with X-rays
407.4	77.605999	37.492
407.3	77.602	37.488
407.199999	77.621	37.492999
407.099999	77.598	37.508
407	77.624	37.507
406.9	77.621	37.511
406.8	77.595	37.499
406.699999	77.604	37.517
406.599999	77.592	37.53
406.5	77.584	37.529
406.4	77.577	37.523
406.3	77.548	37.53
406.199999	77.532	37.54
406.099999	77.523	37.569
406	77.562	37.556
405.9	77.556	37.563
405.8	77.538	37.577
405.699999	77.526	37.579
405.599999	77.525	37.585
405.5	77.5	37.585
405.4	77.554999	37.61
405.3	77.518	37.586
405.199999	77.566	37.587
405.099999	77.48	37.591
405	77.501	37.595
404.9	77.494	37.612
404.8	77.5	37.629
404.699999	77.507	37.637
404.599999	77.482	37.644
404.5	77.506	37.637
404.4	77.551	37.646
404.3	77.44	37.669
404.199999	77.494	37.669999
404.099999	77.441	37.687
404	77.5	37.676
403.9	77.532	37.688
403.8	77.483999	37.694
403.699999	77.475	37.673
403.599999	77.447	37.703
403.5	77.441999	37.704
403.4	77.511	37.716
403.3	77.474	37.721
403.199999	77.462	37.717
403.099999	77.482	37.728
403	77.483	37.736
402.9	77.41	37.749
402.8	77.425	37.748
402.699999	77.422	37.74
402.599999	77.437	37.771
402.5	77.431	37.789
402.4	77.435	37.776
402.3	77.473	37.775
402.199999	77.446	37.774
402.099999	77.411	37.779
402	77.381	37.799
401.9	77.344	37.793
401.8	77.375	37.796
401.699999	77.371	37.82
401.599999	77.375	37.837
401.5	77.407	37.832
401.4	77.346999	37.842
401.3	77.33	37.846999
401.199999	77.348	37.849
401.099999	77.313	37.852
401	77.322	37.858
400.9	77.346999	37.874
400.8	77.383	37.876
400.699999	77.374	37.883
400.599999	77.354	37.903
400.5	77.339	37.892
400.4	77.295	37.902
400.3	77.34	37.924
400.199999	77.346	37.918
400.099999	77.310999	37.916
400	77.271999	37.932
399.9	77.28	37.935
399.8	77.294	37.956
399.699999	77.279	37.937
399.599999	77.313	37.946
399.5	77.315	37.952
399.4	77.279	37.937
399.3	77.266	37.974
399.199999	77.276	37.987
399.099999	77.251	37.987
399	77.276	38.003
398.9	77.206	37.993
398.8	77.234	38.032
398.699999	77.244	38.015
398.599999	77.239999	38.016
398.5	77.239999	38.034
398.4	77.269	38.047
398.3	77.203999	38.047
398.199999	77.239	38.047
398.099999	77.232	38.035
398	77.21	38.078
397.9	77.209	38.083
397.8	77.192	38.078
397.699999	77.195	38.087
397.599999	77.215999	38.089
397.5	77.168	38.086
397.4	77.197999	38.08
397.3	77.172	38.12
397.199999	77.18	38.119
397.099999	77.16	38.118
397	77.199	38.133
396.9	77.158	38.128
396.8	77.169	38.137
396.699999	77.143	38.15
396.599999	77.122999	38.159
396.5	77.14	38.176
396.4	77.173	38.19
396.3	77.193	38.19
396.199999	77.176999	38.186
396.099999	77.168	38.176
396	77.173999	38.19
395.9	77.125999	38.18
395.8	77.110999	38.187
395.699999	77.093	38.205
395.599999	77.11	38.22
395.5	77.063	38.223
395.4	77.038	38.228
395.3	77.063999	38.233
395.199999	77.075	38.246
395.099999	77.077	38.244
395	77.045	38.247
394.9	77.047	38.254
394.8	77.036	38.245
394.699999	77.057	38.252
394.599999	77.098999	38.26
394.5	77.038	38.29
394.4	77.077	38.293
394.3	77.036	38.302
394.199999	77.036	38.298
394.099999	77.014	38.303
394	77.054999	38.288
393.9	76.967	38.337
393.8	76.998	38.332
393.699999	77.021	38.304
393.599999	77.023	38.344
393.5	77.009	38.356
393.4	76.996	38.36
393.3	76.961	38.364
393.199999	76.985	38.376
393.099999	76.971	38.35
393	76.937999	38.401
392.9	76.955	38.394
392.8	76.947	38.39
392.699999	76.94	38.397
392.599999	76.968	38.398
392.5	76.987	38.404
392.4	76.949	38.42
392.3	76.87	38.433
392.199999	76.903	38.434
392.099999	76.953999	38.44
392	76.895	38.451
391.9	76.914	38.456
391.8	76.893999	38.449
391.699999	76.895	38.452
391.599999	76.909	38.462
391.5	76.928	38.479
391.4	76.943	38.479
391.3	76.907	38.491
391.199999	76.909	38.496
391.099999	76.86	38.51
391	76.837	38.515
390.9	76.807999	38.516
390.8	76.801	38.522
390.699999	76.841	38.527
390.599999	76.831	38.531
390.5	76.816	38.542
390.4	76.86	38.55
390.3	76.86	38.555
390.199999	76.816	38.556
390.099999	76.8	38.551
390	76.813	38.57
389.9	76.819999	38.574
389.8	76.773	38.579
389.699999	76.752	38.578
389.599999	76.739	38.563
389.5	76.773	38.577
389.4	76.734	38.59
389.3	76.735	38.598
389.199999	76.717	38.616
389.099999	76.771999	38.633
389	76.735	38.621
388.9	76.697	38.646
388.8	76.67	38.657
388.699999	76.696	38.67
388.599999	76.776	38.653
388.5	76.741	38.678
388.4	76.685	38.679
388.3	76.712999	38.676
388.199999	76.693	38.662
388.099999	76.752	38.707
388	76.732	38.692
387.9	76.755	38.705
387.8	76.683	38.711
387.699999	76.685	38.703
387.599999	76.738	38.694
387.5	76.754	38.733
387.4	76.679	38.724
387.3	76.700999	38.725
387.199999	76.681999	38.721
387.099999	76.715999	38.748
387	76.672	38.761
386.9	76.655	38.752
386.8	76.616	38.758
386.699999	76.602	38.793
386.599999	76.598999	38.788
386.5	76.607	38.789
386.4	76.616	38.819
386.3	76.590999	38.788
386.199999	76.605999	38.8
386.099999	76.595	38.826
386	76.584	38.834
385.9	76.587999	38.841
385.8	76.616	38.845
385.699999	76.593	38.864
385.599999	76.554999	38.87
385.5	76.569	38.856
385.4	76.535	38.858
385.3	76.533	38.859
385.199999	76.539	38.866
385.099999	76.533	38.884
385	76.551999	38.9
384.9	76.537	38.916
384.8	76.534	38.928
384.699999	76.551	38.925
384.599999	76.546	38.917
384.5	76.558	38.942
384.4	76.514	38.953
384.3	76.468999	38.937
384.199999	76.512999	38.952
384.099999	76.653	38.943
384	76.614999	38.919
383.9	76.51	38.973
383.8	76.499	38.961
383.699999	76.692	39.162
383.599999	76.525	39.034
383.5	76.526	39.03
383.4	76.319	39.007
383.3	76.52	38.845
383.199999	76.554	38.945
383.099999	76.664	38.962
383	76.578999	38.947
382.9	76.341	39.029
382.8	76.4	39.058
382.699999	76.565	39.011
382.599999	76.447	38.963
382.5	76.53	39.024
382.4	76.29	39.028
382.3	76.639	39.025
382.199999	76.491	39.003
382.099999	76.374	39.063
382	76.419	39.065
381.9	76.444999	39.128
381.8	76.327	39.131
381.699999	76.468	39.086
381.599999	76.265	39.107
381.5	76.413	39.124
381.4	76.358	39.206
381.3	76.434	39.137
381.199999	76.315999	39.145
381.099999	76.215999	39.13
381	76.236	39.18
380.9	76.303	39.171
380.8	76.289	39.176
380.699999	76.303	39.148
380.599999	76.246	39.178
380.5	76.264	39.203
380.4	76.203	39.205
380.3	76.218	39.211
380.199999	76.263	39.232
380.099999	76.307999	39.243
380	76.334	39.239
379.9	76.336	39.237
379.8	76.28	39.268
379.699999	76.268999	39.324
379.599999	76.278	39.302
379.5	76.193	39.303
379.4	76.253	39.295
379.3	76.252	39.34
379.199999	76.202	39.338
379.099999	76.185999	39.313
379	76.184	39.333
378.9	76.287	39.363
378.8	76.324	39.355
378.699999	76.253	39.307
378.599999	76.188999	39.338
378.5	76.139	39.362
378.4	76.113	39.346
378.3	76.149999	39.381
378.199999	76.132	39.361
378.099999	76.166	39.37
378	76.085	39.416
377.9	76.107	39.432
377.8	76.17	39.508
377.699999	76.114999	39.426
377.599999	76.208	39.417
377.5	76.196	39.405
377.4	76.178	39.498
377.3	76.087999	39.44
377.199999	76.202	39.456
377.099999	76.078999	39.484
377	76.083	39.446
376.9	75.955	39.534
376.8	76.161999	39.501
376.699999	76.114999	39.509
376.599999	76.154	39.544
376.5	76.173	39.617999
376.4	76.036	39.573
376.3	76.015999	39.55
376.199999	76.084	39.607
376.099999	76.098	39.596
376	76.078	39.631
375.9	76.113	39.615
375.8	76.085	39.623
375.699999	76.012999	39.633
375.599999	76.006	39.606
375.5	75.961999	39.642
375.4	76.039	39.667
375.3	76.056	39.66
375.199999	76.044	39.656
375.099999	75.998	39.668
375	76.000999	39.689
374.9	76.117999	39.729
374.8	76.105999	39.7
374.699999	75.987	39.69
374.599999	76.018	39.72
374.5	76.035	39.72
374.4	75.988999	39.751
374.3	75.932	39.774
374.199999	75.949999	39.767
374.099999	75.961	39.791
374	75.936	39.819
373.9	75.976999	39.818
373.8	75.97	39.807
373.699999	76.002	39.805
373.599999	76.003	39.817
373.5	75.901	39.842
373.4	75.921	39.849
373.3	75.953	39.837
373.199999	75.877	39.85
373.099999	75.795	39.894
373	75.804	39.881
372.9	75.858999	39.856
372.8	75.826	39.909
372.699999	75.807	39.914
372.599999	75.852	39.96
372.5	75.883	39.966
372.4	75.838	39.961
372.3	75.794	39.972
372.199999	75.817	39.947
372.099999	75.751	39.962
372	75.778	39.959
371.9	75.813	40.004
371.8	75.739999	39.979
371.699999	75.744	40.07
371.599999	75.764	40.067
371.5	75.798	40.085
371.4	75.78	40.074
371.3	75.775	40.117
371.199999	75.761	40.093
371.099999	75.695	40.153
371	75.768999	40.105
370.9	75.742	40.106
370.8	75.692	40.139
370.699999	75.736	40.108
370.599999	75.771	40.182
370.5	75.682	40.169
370.4	75.61	40.193
370.3	75.631	40.212
370.199999	75.675	40.197
370.099999	75.681	40.183
370	75.649999	40.239999
369.9	75.715	40.248
369.8	75.742	40.235
369.699999	75.726	40.244
369.599999	75.661	40.251
369.5	75.617999	40.267
369.4	75.637	40.304
369.3	75.658	40.311
369.199999	75.641	40.298
369.099999	75.619	40.298
369	75.614999	40.319
368.9	75.62	40.316
368.8	75.573	40.341
368.699999	75.523	40.361
368.599999	75.542	40.355999
368.5	75.55	40.367
368.4	75.574	40.374
368.3	75.526	40.392
368.199999	75.535	40.416999
368.099999	75.52	40.43
368	75.536999	40.436
367.9	75.5	40.437
367.8	75.524999	40.448
367.699999	75.549	40.489999
367.599999	75.598	40.464
367.5	75.488999	40.481
367.4	75.48	40.518
367.3	75.494	40.501
367.199999	75.465	40.501
367.099999	75.485	40.498
367	75.463	40.507
366.9	75.492	40.483999
366.8	75.524	40.517
366.699999	75.372	40.553
366.599999	75.5	40.566
366.5	75.492	40.572
366.4	75.395	40.595
366.3	75.451	40.594
366.199999	75.327	40.632
366.099999	75.387	40.657
366	75.465	40.699
365.9	75.456999	40.636
365.8	75.374	40.637
365.699999	75.419	40.681
365.599999	75.456999	40.669
365.5	75.438	40.66
365.4	75.295	40.694
365.3	75.349	40.674
365.199999	75.378	40.674
365.099999	75.414	40.715
365	75.331999	40.697
364.9	75.298	40.705
364.8	75.346	40.721
364.699999	75.366999	40.738
364.599999	75.382	40.751
364.5	75.361	40.777
364.4	75.353	40.785
364.3	75.378999	40.806
364.199999	75.273	40.813
364.099999	75.259	40.821
364	75.26	40.835
363.9	75.243	40.831
363.8	75.264	40.841
363.699999	75.267	40.857
363.599999	75.278	40.871
363.5	75.291	40.906
363.4	75.216	40.884
363.3	75.212999	40.874
363.199999	75.19	40.897
363.099999	75.168	40.9
363	75.215	40.887
362.9	75.214	40.935
362.8	75.229999	40.938
362.699999	75.224999	40.925
362.599999	75.242	40.947
362.5	75.185999	40.93
362.4	75.211	40.957
362.3	75.11	40.998
362.199999	75.105	41.008
362.099999	75.17	41.002
362	75.17	41.018
361.9	75.156	40.991
361.8	75.151	41.017
361.699999	75.132	41.051
361.599999	75.078	41.042
361.5	75.051	41.064
361.4	75.109	41.06
361.3	75.121	41.067
361.199999	75.095999	41.094
361.099999	75.164	41.06
361	75.108	41.059
360.9	74.994	41.082
360.8	75.066999	41.145
360.699999	75.024999	41.167
360.599999	75.083	41.145
360.5	75.02	41.183
360.4	75.058	41.167
360.3	75.026	41.227999
360.199999	75.039999	41.223
360.099999	75.027	41.237
360	75.011	41.2
359.9	74.941999	41.251
359.8	75.024	41.242
359.699999	75.065	41.242
359.599999	75.053	41.26
359.5	75.038	41.273
359.4	75.022	41.243
359.3	74.95	41.242
359.199999	74.941	41.26
359.099999	74.944999	41.294
359	74.977999	41.305
358.9	74.972	41.295
358.8	74.973	41.314
358.699999	74.924	41.312
358.599999	74.94	41.336
358.5	74.964	41.358
358.4	74.922	41.356
358.3	74.936	41.364
358.199999	74.935	41.355
358.099999	74.866	41.353
358	74.827	41.379
357.9	74.843999	41.412
357.8	74.929	41.411
357.699999	74.96	41.415
357.599999	74.941	41.441
357.5	74.851	41.432
357.4	74.846	41.44
357.3	74.882	41.451
357.199999	74.855999	41.456
357.099999	74.834999	41.438
357	74.816	41.48
356.9	74.834999	41.5
356.8	74.821	41.501
356.699999	74.846	41.51
356.599999	74.776	41.519
356.5	74.754	41.519
356.4	74.775	41.538
356.3	74.794	41.559
356.199999	74.77	41.592
356.099999	74.723	41.601
356	74.776	41.557
355.9	74.794	41.589
355.8	74.697	41.569
355.699999	74.723	41.581
355.599999	74.693	41.61
355.5	74.849	41.584
355.4	74.678	41.548
355.3	74.709999	41.602
355.199999	74.677	41.603
355.099999	74.68	41.593
355	74.735	41.628
354.9	74.641	41.639
354.8	74.717999	41.659
354.699999	74.641	41.688
354.599999	74.645	41.707
354.5	74.655	41.671
354.4	74.563	41.728
354.3	74.599	41.708
354.199999	74.653	41.718
354.099999	74.598	41.754
354	74.622	41.713
353.9	74.597	41.756
353.8	74.546	41.776
353.699999	74.542	41.733
353.599999	74.563	41.735
353.5	74.524999	41.771
353.4	74.546	41.768
353.3	74.531	41.815
353.199999	74.48	41.806
353.099999	74.529	41.814
353	74.562	41.872
352.9	74.512999	41.853
352.8	74.492	41.84
352.699999	74.499	41.844
352.599999	74.422	41.85
352.5	74.438	41.858
352.4	74.482	41.873
352.3	74.480999	41.891
352.199999	74.48	41.894
352.099999	74.5	41.921
352	74.426	41.967
351.9	74.367999	41.934
351.8	74.416	41.913
351.699999	74.412	41.928
351.599999	74.394	41.955
351.5	74.381	41.924
351.4	74.38	41.959999
351.3	74.358	41.968
351.199999	74.416	41.957
351.099999	74.39	41.966
351	74.311	41.955
350.9	74.337	42.017
350.8	74.36	41.972
350.699999	74.312	42.017
350.599999	74.298	42.019
350.5	74.247	42.001
350.4	74.329	42.017
350.3	74.343999	42.062
350.199999	74.334	42.026
350.099999	74.268	42.044
350	74.307999	42.055
349.9	74.331999	42.107
349.8	74.283999	42.073
349.699999	74.285	42.053
349.599999	74.273	42.103
349.5	74.172	42.065
349.4	74.241	42.115
349.3	74.287	42.156
349.199999	74.266	42.164
349.099999	74.266	42.107
349	74.243	42.153
348.9	74.258	42.116
348.8	74.185	42.13
348.699999	74.173	42.17
348.599999	74.232	42.182
348.5	74.197999	42.201
348.4	74.229	42.177
348.3	74.203	42.174
348.199999	74.143	42.182
348.099999	74.156	42.23
348	74.119	42.22
347.9	74.119999	42.247
347.8	74.117	42.23
347.699999	74.134999	42.224
347.599999	74.114999	42.234
347.5	74.107999	42.253
347.4	74.132	42.291
347.3	74.099	42.286
347.199999	74.078999	42.264
347.099999	74.075999	42.265
347	74.063999	42.28
346.9	74.045	42.29
346.8	74.024	42.297
346.699999	74.036	42.314
346.599999	74.05	42.353
346.5	74.071	42.379
346.4	74.034	42.411
346.3	73.999	42.388
346.199999	73.950999	42.373
346.099999	73.956	42.362
346	74.006	42.36
345.9	73.911	42.399
345.8	73.889	42.337
345.699999	73.968	42.365
345.599999	73.919	42.448
345.5	73.962999	42.438
345.4	74.034	42.427
345.3	74.056	42.427
345.199999	73.938999	42.407
345.099999	73.872	42.423
345	73.853	42.461
344.9	73.886	42.48
344.8	73.851	42.439
344.699999	73.871	42.467
344.599999	73.857	42.544
344.5	73.897	42.458
344.4	73.854	42.521
344.3	73.791	42.498
344.199999	73.779	42.484
344.099999	73.818	42.511
344	73.786	42.52
343.9	73.853	42.533
343.8	73.774	42.508
343.699999	73.825	42.556
343.599999	73.753	42.556
343.5	73.758	42.561
343.4	73.724999	42.606
343.3	73.696	42.573
343.199999	73.764	42.529
343.099999	73.79	42.601
343	73.744	42.592
342.9	73.723	42.606
342.8	73.69	42.664
342.699999	73.675	42.641
342.599999	73.687	42.645
342.5	73.697	42.66
342.4	73.68	42.631
342.3	73.638	42.642
342.199999	73.644	42.66
342.099999	73.599	42.635
342	73.622	42.642
341.9	73.623	42.68
341.8	73.658	42.663
341.699999	73.662	42.652
341.599999	73.616	42.661
341.5	73.555	42.65
341.4	73.551999	42.663
341.3	73.626	42.668
341.199999	73.622	42.682
341.099999	73.651	42.724
341	73.66	42.757
340.9	73.507	42.797
340.8	73.491	42.769
340.699999	73.494	42.721
340.599999	73.509	42.741
340.5	73.58	42.797
340.4	73.590999	42.777
340.3	73.565	42.803
340.199999	73.534	42.798
340.099999	73.474999	42.783
340	73.42	42.761
339.9	73.485	42.779
339.8	73.489999	42.73
339.699999	73.402	42.776
339.599999	73.508	42.76
339.5	73.473	42.802
339.4	73.422	42.79
339.3	73.416	42.757
339.199999	73.334	42.771
339.099999	73.223	42.819
339	73.494	42.824
338.9	73.292999	42.895
338.8	73.382	42.909
338.699999	73.316	42.847
338.599999	73.408	42.853
338.5	73.406	42.932
338.4	73.346999	42.912
338.3	73.33	42.819
338.199999	73.218999	42.873
338.099999	73.25	42.889
338	73.189	42.924
337.9	73.263	42.884
337.8	73.284	42.888
337.699999	73.265	42.888
337.599999	73.316999	42.927
337.5	73.309	42.942
337.4	73.206	42.953
337.3	73.233	42.873
337.199999	73.228	42.902
337.099999	73.267	42.97
337	73.301	42.955
336.9	73.204	42.949
336.8	73.214	42.966
336.699999	73.178	43.002
336.599999	73.164	42.986
336.5	73.149	42.999
336.4	73.151	42.998
336.3	73.149	42.998
336.199999	73.123	42.956
336.099999	73.202	42.969
336	73.218	43.027
335.9	73.109	42.996
335.8	73.178	42.974
335.699999	73.302	42.997
335.599999	73.133	43.021
335.5	73.067	43.013
335.4	73.048	42.989
335.3	73.03	43.013
335.199999	73.104	43.011
335.099999	73.163	43.019
335	73.058	43.07
334.9	73.093	43.059
334.8	73.083	43.034
334.699999	73.107999	43.086
334.599999	73.004	43.084
334.5	73	43.091
334.4	73.021999	43.086
334.3	72.897	43.198
334.199999	72.976	43.08
334.099999	72.92	43.095
334	72.976	43.066
333.9	72.946999	43.037
333.8	72.955	43.076
333.699999	72.946999	43.155
333.599999	72.926999	43.175999
333.5	72.902999	43.076
333.4	72.937	43.182
333.3	72.83	43.135
333.199999	72.958	43.199
333.099999	72.831	43.136
333	72.904	43.16
332.9	72.941	43.086
332.8	72.791	43.182
332.699999	72.902999	43.195
332.599999	72.922	43.175999
332.5	72.758	43.187
332.4	72.854	43.158
332.3	72.881	43.217
332.199999	72.836999	43.23
332.099999	72.742999	43.213
332	72.724999	43.197
331.9	72.821	43.158
331.8	72.794	43.15
331.699999	72.736999	43.209
331.599999	72.772	43.221
331.5	72.765999	43.216
331.4	72.747	43.22
331.3	72.685	43.25
331.199999	72.692	43.229
331.099999	72.756	43.221
331	72.779	43.219
330.9	72.738	43.268
330.8	72.621	43.318
330.699999	72.662	43.265
330.599999	72.72	43.234
330.5	72.729999	43.251
330.4	72.689	43.282
330.3	72.682999	43.312
330.199999	72.702	43.313
330.099999	72.579	43.268
330	72.643999	43.281
329.9	72.596999	43.283
329.8	72.53	43.342
329.699999	72.678	43.356
329.599999	72.639	43.336
329.5	72.566	43.291
329.4	72.538	43.355
329.3	72.468	43.339
329.199999	72.495	43.367
329.099999	72.505	43.297999
329	72.474	43.322
328.9	72.521999	43.332
328.8	72.559	43.25
328.699999	72.480999	43.303999
328.599999	72.53	43.288
328.5	72.363	43.346
328.4	72.36	43.339
328.3	72.523	43.248
328.199999	72.492999	43.323
328.099999	72.453999	43.338
328	72.321	43.349
327.9	72.309	43.442
327.8	72.458	43.379
327.699999	72.428	43.379
327.599999	72.372	43.394
327.5	72.75	43.693
327.4	72.780999	43.608
327.3	72.699	43.614
327.199999	72.733	43.63
327.099999	72.732	43.643
327	72.777	43.669999
326.9	72.654	43.602999
326.8	72.669	43.618
326.699999	72.679	43.644
326.599999	72.616	43.672
326.5	72.572	43.711
326.4	72.605	43.691
326.3	72.59	43.694
326.199999	72.655999	43.674
326.099999	72.711	43.692
326	72.655	43.669999
325.9	72.668	43.686
325.8	72.652	43.681
325.699999	72.601	43.655
325.599999	72.584	43.643
325.5	72.613	43.669999
325.4	72.618	43.711
325.3	72.602999	43.693
325.199999	72.580999	43.675
325.099999	72.535	43.697
325	72.448	43.707
324.9	72.524	43.698
324.8	72.495	43.703
324.699999	72.462999	43.732
324.599999	72.438999	43.749
324.5	72.461	43.74
324.4	72.476	43.765
324.3	72.458999	43.733
324.199999	72.458	43.741
324.099999	72.397	43.759
324	72.444	43.727
323.9	72.358999	43.695
323.8	72.334	43.695
323.699999	72.392	43.745
323.599999	72.474	43.729
323.5	72.446	43.757
323.4	72.292	43.755
323.3	72.316	43.74
323.199999	72.314	43.787
323.099999	72.307999	43.814
323	72.307	43.782
322.9	72.352999	43.811
322.8	72.298	43.718
322.699999	72.301999	43.763
322.599999	72.288	43.771
322.5	72.298	43.768
322.4	72.217	43.829
322.3	72.239	43.767
322.199999	72.185	43.8
322.099999	72.155999	43.776
322	72.175	43.809
321.9	72.214999	43.784
321.8	72.306	43.786
321.699999	72.28	43.765
321.599999	72.139	43.767
321.5	72.107	43.788
321.4	72.098	43.75
321.3	72.048999	43.78
321.199999	72.035	43.829
321.099999	72.108	43.807
321	72.107	43.757
320.9	72.08	43.809
320.8	72.074	43.79
320.699999	72.063999	43.791
320.599999	72.06	43.782
320.5	72.102	43.773
320.4	72.072999	43.779
320.3	72.052	43.767
320.199999	72.075999	43.816
320.099999	71.949	43.807
320	71.895	43.746
319.9	71.95	43.799
319.8	71.906	43.818
319.699999	71.921	43.852
319.599999	71.923	43.864999
319.5	71.835	43.808
319.4	71.925	43.81
319.3	71.917	43.852
319.199999	71.87	43.871
319.099999	71.902	43.829
319	71.928	43.846
318.9	71.914999	43.815
318.8	71.901	43.806
318.699999	71.815	43.899
318.599999	71.831	43.903
318.5	71.786	43.879
318.4	71.756	43.852
318.3	71.789999	43.813
318.199999	71.744	43.855
318.099999	71.792	43.828
318	71.797	43.797
317.9	71.775	43.837
317.8	71.742999	43.852999
317.699999	71.739	43.855
317.599999	71.701	43.87
317.5	71.657	43.848
317.4	71.702999	43.795
317.3	71.679	43.922
317.199999	71.655999	43.836
317.099999	71.709999	43.85
317	71.658999	43.855
316.9	71.655	43.95
316.8	71.602	43.85
316.699999	71.649	43.875
316.599999	71.596	43.91
316.5	71.616999	43.829
316.4	71.464	43.834
316.3	71.502	43.817
316.199999	71.565	43.88
316.099999	71.55	43.863
316	71.492	43.886
315.9	71.46	43.874
315.8	71.505	43.887
315.699999	71.492999	43.887
315.599999	71.48	43.827
315.5	71.5	43.86
315.4	71.525	43.846
315.3	71.532	43.857
315.199999	71.482999	43.854
315.099999	71.413	43.857
315	71.355	43.864
314.9	71.41	43.838
314.8	71.328	43.854
314.699999	71.348999	43.855
314.599999	71.34	43.879
314.5	71.343	43.91
314.4	71.357	43.879
314.3	71.372999	43.895
314.199999	71.352	43.874
314.099999	71.301	43.848
314	71.358	43.857
313.9	71.357	43.863
313.8	71.313999	43.864
313.699999	71.259	43.856
313.599999	71.186	43.854
313.5	71.217	43.864999
313.4	71.27	43.861
313.3	71.274	43.879
313.199999	71.288	43.874
313.099999	71.202	43.839
313	71.164	43.852999
312.9	71.101	43.83
312.8	71.119	43.858
312.699999	71.148	43.867
312.599999	71.148	43.915
312.5	71.161	43.888
312.4	71.099	43.901
312.3	71.137	43.913999
312.199999	71.2	43.911
312.099999	71.09	43.903
312	71.173	43.823
311.9	70.962	43.836
311.8	70.938999	43.77
311.699999	71	43.892
311.599999	71	43.804
311.5	70.992999	43.832
311.4	70.998	43.837
311.3	70.985	43.869
311.199999	70.921	43.857
311.099999	70.94	43.821
311	70.931999	43.825
310.9	70.926999	43.866
310.8	70.918	43.873
310.699999	70.867999	43.851
310.599999	70.902	43.852999
310.5	70.86	43.819
310.4	70.825	43.847
310.3	70.903	43.824
310.199999	70.902	43.821
310.099999	70.791	43.811
310	70.769	43.815
309.9	70.744	43.843
309.8	70.809	43.829
309.699999	70.837999	43.852
309.599999	70.748	43.847
309.5	70.757	43.82
309.4	70.724	43.818
309.3	70.669	43.855
309.199999	70.709	43.852999
309.099999	70.701	43.818
309	70.685	43.803
308.9	70.682	43.829
308.8	70.684	43.856
308.699999	70.663	43.835
308.599999	70.615	43.82
308.5	70.581	43.834
308.4	70.559	43.844
308.3	70.562	43.807
308.199999	70.567	43.803
308.099999	70.557	43.791
308	70.514	43.802
307.9	70.523	43.807
307.8	70.446	43.858
307.699999	70.489999	43.824
307.599999	70.525	43.797
307.5	70.418	43.816
307.4	70.443	43.847
307.3	70.509999	43.802
307.199999	70.431999	43.8
307.099999	70.369	43.843
307	70.433	43.78
306.9	70.409	43.793
306.8	70.39	43.778
306.699999	70.374	43.771
306.599999	70.359	43.784
306.5	70.268	43.801
306.4	70.261	43.783
306.3	70.232	43.768
306.199999	70.288	43.789
306.099999	70.262999	43.785
306	70.23	43.833
305.9	70.191	43.761
305.8	70.201	43.82
305.699999	70.201	43.756
305.599999	70.122	43.766
305.5	70.155	43.747
305.4	70.212	43.83
305.3	70.17	43.786
305.199999	70.203	43.817
305.099999	70.167999	43.785
305	70.128	43.799
304.9	70.111	43.799
304.8	70.042	43.752
304.699999	70.033	43.748
304.599999	70.087	43.771
304.5	70.054	43.75
304.4	69.989999	43.777
304.3	69.992	43.765
304.199999	69.982999	43.753
304.099999	70.021999	43.758
304	70.027	43.765
303.9	70.005	43.78
303.8	70.003	43.746
303.699999	69.952	43.756
303.599999	69.904	43.761
303.5	69.882	43.756
303.4	69.867	43.725
303.3	69.848	43.745
303.199999	69.878	43.762
303.099999	69.84	43.708
303	69.801999	43.7
302.9	69.803	43.734
302.8	69.76	43.728
302.699999	69.746	43.742
302.599999	69.724	43.726
302.5	69.694	43.736
302.4	69.76	43.707
302.3	69.732	43.712
302.199999	69.687	43.727
302.099999	69.744	43.683
302	69.733	43.733
301.9	69.676	43.712
301.8	69.655	43.696
301.699999	69.676	43.697
301.599999	69.643	43.658
301.5	69.625	43.686
301.4	69.604999	43.674
301.3	69.579	43.748
301.199999	69.563	43.692
301.099999	69.477	43.688
301	69.504	43.652
300.9	69.533999	43.723
300.8	69.496	43.717
300.699999	69.577999	43.659
300.599999	69.523	43.722
300.5	69.465	43.696
300.4	69.423999	43.671
300.3	69.363	43.66
300.199999	69.389	43.668
300.099999	69.335	43.647
300	69.34	43.668
299.9	69.295	43.618
299.8	69.321	43.661
299.699999	69.289999	43.667
299.599999	69.253	43.612
299.5	69.32	43.628
299.4	69.239999	43.644
299.3	69.223999	43.637
299.199999	69.218999	43.647
299.099999	69.221999	43.647
299	69.245	43.659
298.9	69.186	43.637
298.8	69.088	43.618
298.699999	69.081	43.569
298.599999	69.068	43.596
298.5	69.051	43.62
298.4	69.051	43.638
298.3	69.071	43.613
298.199999	69.095	43.592
298.099999	69.060999	43.581
298	68.998	43.567
297.9	68.950999	43.546
297.8	68.937	43.566
297.699999	68.899	43.567
297.599999	68.928	43.571
297.5	68.962	43.547999
297.4	68.957	43.521
297.3	68.931	43.501
297.199999	68.859	43.506
297.099999	68.831	43.524
297	68.791	43.539
296.9	68.825999	43.535
296.8	68.827	43.491
296.699999	68.805	43.501
296.599999	68.796	43.512
296.5	68.774	43.531
296.4	68.702	43.518
296.3	68.694	43.507
296.199999	68.672	43.509
296.099999	68.628999	43.524
296	68.671	43.518
295.9	68.589999	43.512
295.8	68.676999	43.504
295.699999	68.568	43.503
295.599999	68.572	43.522
295.5	68.52	43.433
295.4	68.497	43.48
295.3	68.554	43.451
295.199999	68.471	43.431
295.099999	68.458	43.434
295	68.406	43.439
