Angle, TimePerStep, Intensity
65.86,0.5,5
65.88,0.5,3
65.9,0.5,2
65.92,0.5,3
65.94,0.5,0
65.96,0.5,1
65.98,0.5,1
66,0.5,5
66.02,0.5,2
66.04,0.5,0
66.06,0.5,5
66.08,0.5,3
66.1,0.5,4
66.12,0.5,1
66.14,0.5,4
66.16,0.5,0
66.18,0.5,3
66.2,0.5,1
66.22,0.5,5
66.24,0.5,3
66.26,0.5,1
66.28,0.5,4
66.3,0.5,2
66.32,0.5,1
66.34,0.5,1
66.36,0.5,1
66.38,0.5,2
66.4,0.5,0
66.42,0.5,1
66.44,0.5,1
66.46,0.5,1
66.48,0.5,2
66.5,0.5,2
66.52,0.5,0
66.54,0.5,1
66.56,0.5,2
66.58,0.5,4
66.6,0.5,3
66.62,0.5,3
66.64,0.5,1
66.66,0.5,4
66.68,0.5,0
66.7,0.5,0
66.72,0.5,3
66.74,0.5,2
66.76,0.5,0
66.78,0.5,1
66.8,0.5,0
66.82,0.5,2
66.84,0.5,1
66.86,0.5,4
66.88,0.5,2
66.9,0.5,0
66.92,0.5,1
66.94,0.5,2
66.96,0.5,2
66.98,0.5,5
67,0.5,1
67.02,0.5,1
67.04,0.5,2
67.06,0.5,4
67.08,0.5,3
67.1,0.5,1
67.12,0.5,1
67.14,0.5,4
67.16,0.5,0
67.18,0.5,3
67.2,0.5,2
67.22,0.5,0
67.24,0.5,0
67.26,0.5,3
67.28,0.5,3
67.3,0.5,4
67.32,0.5,0
67.34,0.5,0
67.36,0.5,4
67.38,0.5,2
67.4,0.5,0
67.42,0.5,0
67.44,0.5,0
67.46,0.5,2
67.48,0.5,2
67.5,0.5,2
67.52,0.5,1
67.54,0.5,3
67.56,0.5,3
67.58,0.5,6
67.6,0.5,5
67.62,0.5,4
67.64,0.5,2
67.66,0.5,0
67.68,0.5,3
67.7,0.5,1
67.72,0.5,2
67.74,0.5,2
67.76,0.5,2
67.78,0.5,2
67.8,0.5,3
67.82,0.5,3
67.84,0.5,1
67.86,0.5,0
67.88,0.5,2
67.9,0.5,3
67.92,0.5,1
67.94,0.5,1
67.96,0.5,4
67.98,0.5,4
68,0.5,0
68.02,0.5,4
68.04,0.5,1
68.06,0.5,1
68.08,0.5,2
68.1,0.5,3
68.12,0.5,2
68.14,0.5,3
68.16,0.5,2
68.18,0.5,5
68.2,0.5,0
68.22,0.5,5
68.24,0.5,3
68.26,0.5,5
68.28,0.5,3
68.3,0.5,4
68.32,0.5,2
68.34,0.5,3
68.36,0.5,2
68.38,0.5,8
68.4,0.5,6
68.42,0.5,5
68.44,0.5,5
68.46,0.5,4
68.48,0.5,4
68.5,0.5,3
68.52,0.5,6
68.54,0.5,5
68.56,0.5,3
68.58,0.5,3
68.6,0.5,3
68.62,0.5,4
68.64,0.5,7
68.66,0.5,2
68.68,0.5,5
68.7,0.5,2
68.72,0.5,5
68.74,0.5,5
68.76,0.5,5
68.78,0.5,3
68.8,0.5,6
68.82,0.5,0
68.84,0.5,5
68.86,0.5,6
68.88,0.5,4
68.9,0.5,2
68.92,0.5,11
68.94,0.5,4
68.96,0.5,5
68.98,0.5,9
69,0.5,4
69.02,0.5,7
69.04,0.5,3
69.06,0.5,4
69.08,0.5,7
69.1,0.5,5
69.12,0.5,4
69.14,0.5,5
69.16,0.5,4
69.18,0.5,5
69.2,0.5,6
69.22,0.5,1
69.24,0.5,5
69.26,0.5,8
69.28,0.5,4
69.3,0.5,4
69.32,0.5,5
69.34,0.5,8
69.36,0.5,8
69.38,0.5,10
69.4,0.5,10
69.42,0.5,5
69.44,0.5,4
69.46,0.5,3
69.48,0.5,8
69.5,0.5,4
69.52,0.5,6
69.54,0.5,3
69.56,0.5,5
69.58,0.5,2
69.6,0.5,6
69.62,0.5,4
69.64,0.5,9
69.66,0.5,6
69.68,0.5,3
69.7,0.5,9
69.72,0.5,2
69.74,0.5,5
69.76,0.5,5
69.78,0.5,7
69.8,0.5,4
69.82,0.5,3
69.84,0.5,3
69.86,0.5,3
69.88,0.5,5
69.9,0.5,3
69.92,0.5,5
69.94,0.5,5
69.96,0.5,2
69.98,0.5,3
70,0.5,6
70.02,0.5,2
70.04,0.5,5
70.06,0.5,4
70.08,0.5,1
70.1,0.5,4
70.12,0.5,2
70.14,0.5,6
70.16,0.5,6
70.18,0.5,2
70.2,0.5,4
70.22,0.5,1
70.24,0.5,1
70.26,0.5,6
70.28,0.5,5
70.3,0.5,3
70.32,0.5,2
70.34,0.5,3
70.36,0.5,7
70.38,0.5,2
70.4,0.5,2
70.42,0.5,4
70.44,0.5,1
70.46,0.5,1
70.48,0.5,2
70.5,0.5,2
70.52,0.5,2
70.54,0.5,1
70.56,0.5,2
70.58,0.5,3
70.6,0.5,0
70.62,0.5,5
70.64,0.5,4
70.66,0.5,0
70.68,0.5,2
70.7,0.5,1
70.72,0.5,3
70.74,0.5,2
70.76,0.5,2
70.78,0.5,2
70.8,0.5,4
70.82,0.5,6
70.84,0.5,0
70.86,0.5,2
70.88,0.5,0
70.9,0.5,9
70.92,0.5,2
70.94,0.5,7
70.96,0.5,1
70.98,0.5,3
71,0.5,1
71.02,0.5,2
71.04,0.5,3
71.06,0.5,3
71.08,0.5,2
71.1,0.5,2
71.12,0.5,2
71.14,0.5,2
71.16,0.5,2
71.18,0.5,4
71.2,0.5,2
71.22,0.5,0
71.24,0.5,3
71.26,0.5,0
71.28,0.5,1
71.3,0.5,2
71.32,0.5,4
71.34,0.5,3
71.36,0.5,5
71.38,0.5,1
71.4,0.5,3
71.42,0.5,2
71.44,0.5,1
71.46,0.5,4
71.48,0.5,2
71.5,0.5,5
71.52,0.5,4
71.54,0.5,2
71.56,0.5,2
71.58,0.5,1
71.6,0.5,1
71.62,0.5,1
71.64,0.5,0
71.66,0.5,5
71.68,0.5,2
71.7,0.5,2
71.72,0.5,1
71.74,0.5,3
71.76,0.5,3
71.78,0.5,2
71.8,0.5,2
71.82,0.5,2
71.84,0.5,2
71.86,0.5,6
71.88,0.5,1
71.9,0.5,1
71.92,0.5,3
71.94,0.5,3
71.96,0.5,0
71.98,0.5,2
72,0.5,4
72.02,0.5,3
72.04,0.5,2
72.06,0.5,4
72.08,0.5,1
72.1,0.5,5
72.12,0.5,3
72.14,0.5,5
72.16,0.5,1
72.18,0.5,1
72.2,0.5,2
72.22,0.5,6
72.24,0.5,1
72.26,0.5,1
72.28,0.5,2
72.3,0.5,2
72.32,0.5,2
72.34,0.5,2
72.36,0.5,2
72.38,0.5,4
72.4,0.5,1
72.42,0.5,4
72.44,0.5,1
72.46,0.5,2
72.48,0.5,6
72.5,0.5,5
72.52,0.5,3
72.54,0.5,2
72.56,0.5,1
72.58,0.5,4
72.6,0.5,3
72.62,0.5,1
72.64,0.5,2
72.66,0.5,3
72.68,0.5,3
72.7,0.5,4
72.72,0.5,0
72.74,0.5,3
72.76,0.5,1
72.78,0.5,4
72.8,0.5,5
72.82,0.5,1
72.84,0.5,2
72.86,0.5,2
72.88,0.5,1
72.9,0.5,4
72.92,0.5,1
72.94,0.5,1
72.96,0.5,1
72.98,0.5,3
73,0.5,2
73.02,0.5,2
73.04,0.5,1
73.06,0.5,3
73.08,0.5,1
73.1,0.5,1
73.12,0.5,5
73.14,0.5,3
73.16,0.5,2
73.18,0.5,4
73.2,0.5,7
73.22,0.5,2
73.24,0.5,1
73.26,0.5,2
73.28,0.5,2
73.3,0.5,2
73.32,0.5,4
73.34,0.5,5
73.36,0.5,5
73.38,0.5,0
73.4,0.5,2
73.42,0.5,3
73.44,0.5,4
73.46,0.5,1
73.48,0.5,3
73.5,0.5,2
73.52,0.5,1
73.54,0.5,2
73.56,0.5,3
73.58,0.5,3
73.6,0.5,1
73.62,0.5,5
73.64,0.5,1
73.66,0.5,2
73.68,0.5,1
73.7,0.5,4
73.72,0.5,3
73.74,0.5,1
73.76,0.5,3
73.78,0.5,2
73.8,0.5,7
73.82,0.5,2
73.84,0.5,2
73.86,0.5,2
73.88,0.5,1
73.9,0.5,1
73.92,0.5,1
73.94,0.5,6
73.96,0.5,3
73.98,0.5,3
74,0.5,3
74.02,0.5,3
74.04,0.5,3
74.06,0.5,4
74.08,0.5,5
74.1,0.5,3
74.12,0.5,2
74.14,0.5,2
74.16,0.5,5
74.18,0.5,4
74.2,0.5,1
74.22,0.5,2
74.24,0.5,2
74.26,0.5,4
74.28,0.5,2
74.3,0.5,6
74.32,0.5,3
74.34,0.5,4
74.36,0.5,3
74.38,0.5,4
74.4,0.5,3
74.42,0.5,2
74.44,0.5,2
74.46,0.5,3
74.48,0.5,5
74.5,0.5,4
74.52,0.5,9
74.54,0.5,3
74.56,0.5,5
74.58,0.5,3
74.6,0.5,6
74.62,0.5,6
74.64,0.5,2
74.66,0.5,7
74.68,0.5,4
74.7,0.5,4
74.72,0.5,6
74.74,0.5,1
74.76,0.5,6
74.78,0.5,2
74.8,0.5,5
74.82,0.5,1
74.84,0.5,6
74.86,0.5,5
74.88,0.5,2
74.9,0.5,1
74.92,0.5,3
74.94,0.5,5
74.96,0.5,3
74.98,0.5,3
75,0.5,2
75.02,0.5,5
75.04,0.5,4
75.06,0.5,1
75.08,0.5,6
75.1,0.5,6
75.12,0.5,2
75.14,0.5,3
75.16,0.5,3
75.18,0.5,3
75.2,0.5,2
75.22,0.5,3
75.24,0.5,7
75.26,0.5,4
75.28,0.5,7
75.3,0.5,2
75.32,0.5,6
75.34,0.5,4
75.36,0.5,3
75.38,0.5,3
75.4,0.5,6
75.42,0.5,6
75.44,0.5,4
75.46,0.5,3
75.48,0.5,2
75.5,0.5,4
75.52,0.5,3
75.54,0.5,6
75.56,0.5,7
75.58,0.5,6
75.6,0.5,6
75.62,0.5,7
75.64,0.5,5
75.66,0.5,5
75.68,0.5,7
75.7,0.5,6
75.72,0.5,6
75.74,0.5,4
75.76,0.5,6
75.78,0.5,5
75.8,0.5,3
75.82,0.5,6
75.84,0.5,7
75.86,0.5,9
75.88,0.5,6
75.9,0.5,4
75.92,0.5,8
75.94,0.5,7
75.96,0.5,1
75.98,0.5,8
76,0.5,5
76.02,0.5,10
76.04,0.5,8
76.06,0.5,8
76.08,0.5,10
76.1,0.5,3
76.12,0.5,12
76.14,0.5,6
76.16,0.5,9
76.18,0.5,12
76.2,0.5,14
76.22,0.5,13
76.24,0.5,8
76.26,0.5,14
76.28,0.5,5
76.3,0.5,10
76.32,0.5,7
76.34,0.5,7
76.36,0.5,12
76.38,0.5,5
76.4,0.5,10
76.42,0.5,15
76.44,0.5,20
76.46,0.5,8
76.48,0.5,13
76.5,0.5,13
76.52,0.5,9
76.54,0.5,12
76.56,0.5,20
76.58,0.5,9
76.6,0.5,14
76.62,0.5,12
76.64,0.5,9
76.66,0.5,9
76.68,0.5,13
76.7,0.5,10
76.72,0.5,11
76.74,0.5,7
76.76,0.5,11
76.78,0.5,10
76.8,0.5,10
76.82,0.5,8
76.84,0.5,7
76.86,0.5,8
76.88,0.5,14
76.9,0.5,12
76.92,0.5,11
76.94,0.5,9
76.96,0.5,11
76.98,0.5,6
77,0.5,11
77.02,0.5,18
77.04,0.5,7
77.06,0.5,10
77.08,0.5,14
77.1,0.5,11
77.12,0.5,12
77.14,0.5,8
77.16,0.5,10
77.18,0.5,6
77.2,0.5,11
77.22,0.5,9
77.24,0.5,7
77.26,0.5,8
77.28,0.5,9
77.3,0.5,10
77.32,0.5,11
77.34,0.5,5
77.36,0.5,7
77.38,0.5,7
77.4,0.5,7
77.42,0.5,9
77.44,0.5,6
77.46,0.5,8
77.48,0.5,13
77.5,0.5,9
77.52,0.5,9
77.54,0.5,10
77.56,0.5,7
77.58,0.5,10
77.6,0.5,11
77.62,0.5,8
77.64,0.5,9
77.66,0.5,13
77.68,0.5,10
77.7,0.5,4
77.72,0.5,7
77.74,0.5,8
77.76,0.5,6
77.78,0.5,7
77.8,0.5,6
77.82,0.5,6
77.84,0.5,5
77.86,0.5,10
77.88,0.5,7
77.9,0.5,8
77.92,0.5,10
77.94,0.5,8
77.96,0.5,6
77.98,0.5,6
78,0.5,8
78.02,0.5,5
78.04,0.5,8
78.06,0.5,12
78.08,0.5,3
78.1,0.5,3
78.12,0.5,5
78.14,0.5,6
78.16,0.5,8
78.18,0.5,9
78.2,0.5,7
78.22,0.5,1
78.24,0.5,6
78.26,0.5,8
78.28,0.5,10
78.3,0.5,11
78.32,0.5,8
78.34,0.5,3
78.36,0.5,8
78.38,0.5,10
78.4,0.5,9
78.42,0.5,8
78.44,0.5,11
78.46,0.5,9
78.48,0.5,6
78.5,0.5,5
78.52,0.5,5
78.54,0.5,7
78.56,0.5,10
78.58,0.5,6
78.6,0.5,2
78.62,0.5,3
78.64,0.5,11
78.66,0.5,9
78.68,0.5,5
78.7,0.5,8
78.72,0.5,10
78.74,0.5,16
78.76,0.5,16
78.78,0.5,8
78.8,0.5,15
78.82,0.5,8
78.84,0.5,10
78.86,0.5,5
78.88,0.5,5
78.9,0.5,13
78.92,0.5,10
78.94,0.5,6
78.96,0.5,5
78.98,0.5,10
79,0.5,7
79.02,0.5,9
79.04,0.5,8
79.06,0.5,3
79.08,0.5,5
79.1,0.5,15
79.12,0.5,10
79.14,0.5,7
79.16,0.5,8
79.18,0.5,8
79.2,0.5,8
79.22,0.5,12
79.24,0.5,7
79.26,0.5,11
79.28,0.5,7
79.3,0.5,11
79.32,0.5,10
79.34,0.5,7
79.36,0.5,6
79.38,0.5,8
79.4,0.5,10
79.42,0.5,6
79.44,0.5,9
79.46,0.5,5
79.48,0.5,9
79.5,0.5,9
79.52,0.5,6
79.54,0.5,4
79.56,0.5,7
79.58,0.5,5
79.6,0.5,9
79.62,0.5,9
79.64,0.5,5
79.66,0.5,4
79.68,0.5,4
79.7,0.5,4
79.72,0.5,4
79.74,0.5,8
79.76,0.5,6
79.78,0.5,8
79.8,0.5,4
79.82,0.5,3
79.84,0.5,6
79.86,0.5,5
79.88,0.5,5
79.9,0.5,15
79.92,0.5,8
79.94,0.5,3
79.96,0.5,5
79.98,0.5,4
80,0.5,6
80.02,0.5,10
80.04,0.5,6
80.06,0.5,4
80.08,0.5,9
80.1,0.5,4
80.12,0.5,3
80.14,0.5,3
80.16,0.5,6
80.18,0.5,5
80.2,0.5,7
80.22,0.5,5
80.24,0.5,1
80.26,0.5,4
80.28,0.5,1
80.3,0.5,2
80.32,0.5,3
80.34,0.5,4
80.36,0.5,4
80.38,0.5,5
80.4,0.5,3
80.42,0.5,6
80.44,0.5,4
80.46,0.5,7
80.48,0.5,3
80.5,0.5,4
80.52,0.5,10
80.54,0.5,2
80.56,0.5,3
80.58,0.5,3
80.6,0.5,7
80.62,0.5,1
80.64,0.5,4
80.66,0.5,3
80.68,0.5,5
80.7,0.5,2
80.72,0.5,4
80.74,0.5,3
80.76,0.5,3
80.78,0.5,1
80.8,0.5,2
80.82,0.5,3
80.84,0.5,3
80.86,0.5,4
80.88,0.5,5
80.9,0.5,2
80.92,0.5,2
80.94,0.5,3
80.96,0.5,1
80.98,0.5,2
81,0.5,2
81.02,0.5,3
81.04,0.5,3
81.06,0.5,5
81.08,0.5,1
81.1,0.5,7
81.12,0.5,4
81.14,0.5,3
81.16,0.5,2
81.18,0.5,0
81.2,0.5,8
81.22,0.5,3
81.24,0.5,3
81.26,0.5,6
81.28,0.5,3
81.3,0.5,2
81.32,0.5,2
81.34,0.5,5
81.36,0.5,2
81.38,0.5,5
81.4,0.5,2
81.42,0.5,3
81.44,0.5,1
81.46,0.5,4
81.48,0.5,2
81.5,0.5,6
81.52,0.5,3
81.54,0.5,2
81.56,0.5,7
81.58,0.5,4
81.6,0.5,2
81.62,0.5,3
81.64,0.5,4
81.66,0.5,2
81.68,0.5,4
81.7,0.5,4
81.72,0.5,2
81.74,0.5,2
81.76,0.5,3
81.78,0.5,2
81.8,0.5,0
81.82,0.5,3
81.84,0.5,3
81.86,0.5,4
81.88,0.5,2
81.9,0.5,5
81.92,0.5,1
81.94,0.5,2
81.96,0.5,1
81.98,0.5,5
82,0.5,3
82.02,0.5,3
82.04,0.5,3
82.06,0.5,4
82.08,0.5,3
82.1,0.5,2
82.12,0.5,4
82.14,0.5,6
82.16,0.5,0
82.18,0.5,4
82.2,0.5,2
82.22,0.5,2
82.24,0.5,5
82.26,0.5,4
82.28,0.5,3
82.3,0.5,4
82.32,0.5,1
82.34,0.5,3
82.36,0.5,3
82.38,0.5,5
82.4,0.5,3
82.42,0.5,2
82.44,0.5,3
82.46,0.5,6
82.48,0.5,2
82.5,0.5,4
82.52,0.5,2
82.54,0.5,2
82.56,0.5,0
82.58,0.5,0
82.6,0.5,1
82.62,0.5,2
82.64,0.5,2
82.66,0.5,3
82.68,0.5,0
82.7,0.5,1
82.72,0.5,2
82.74,0.5,2
82.76,0.5,4
82.78,0.5,3
82.8,0.5,2
82.82,0.5,1
82.84,0.5,3
82.86,0.5,2
82.88,0.5,1
82.9,0.5,3
82.92,0.5,3
82.94,0.5,3
82.96,0.5,1
82.98,0.5,1
83,0.5,1
83.02,0.5,5
83.04,0.5,0
83.06,0.5,4
83.08,0.5,1
83.1,0.5,3
83.12,0.5,2
83.14,0.5,3
83.16,0.5,0
83.18,0.5,2
83.2,0.5,3
83.22,0.5,3
83.24,0.5,3
83.26,0.5,0
83.28,0.5,4
83.3,0.5,4
83.32,0.5,4
83.34,0.5,1
83.36,0.5,3
83.38,0.5,3
83.4,0.5,2
83.42,0.5,1
83.44,0.5,0
83.46,0.5,4
83.48,0.5,1
83.5,0.5,3
83.52,0.5,3
83.54,0.5,3
83.56,0.5,4
83.58,0.5,0
83.6,0.5,2
83.62,0.5,4
83.64,0.5,5
83.66,0.5,2
83.68,0.5,3
83.7,0.5,1
83.72,0.5,2
83.74,0.5,3
83.76,0.5,4
83.78,0.5,0
83.8,0.5,2
83.82,0.5,3
83.84,0.5,9
83.86,0.5,3
83.88,0.5,2
83.9,0.5,1
83.92,0.5,2
83.94,0.5,1
83.96,0.5,2
83.98,0.5,1
84,0.5,0
84.02,0.5,2
84.04,0.5,1
84.06,0.5,2
84.08,0.5,2
84.1,0.5,2
84.12,0.5,4
84.14,0.5,4
84.16,0.5,3
84.18,0.5,5
84.2,0.5,0
84.22,0.5,2
84.24,0.5,1
84.26,0.5,0
84.28,0.5,1
84.3,0.5,4
84.32,0.5,0
84.34,0.5,3
84.36,0.5,1
84.38,0.5,3
84.4,0.5,1
84.42,0.5,2
84.44,0.5,3
84.46,0.5,3
84.48,0.5,4
84.5,0.5,2
84.52,0.5,2
84.54,0.5,1
84.56,0.5,2
84.58,0.5,6
84.6,0.5,0
84.62,0.5,4
84.64,0.5,6
84.66,0.5,2
84.68,0.5,3
84.7,0.5,1
84.72,0.5,1
84.74,0.5,2
84.76,0.5,2
84.78,0.5,3
84.8,0.5,2
84.82,0.5,1
84.84,0.5,3
84.86,0.5,2
84.88,0.5,3
84.9,0.5,0
84.92,0.5,1
84.94,0.5,1
84.96,0.5,2
84.98,0.5,0
85,0.5,6
85.02,0.5,3
85.04,0.5,2
85.06,0.5,5
85.08,0.5,1
85.1,0.5,7
85.12,0.5,6
85.14,0.5,0
85.16,0.5,10
85.18,0.5,3
85.2,0.5,2
85.22,0.5,4
85.24,0.5,3
85.26,0.5,2
85.28,0.5,4
85.3,0.5,2
85.32,0.5,3
85.34,0.5,2
85.36,0.5,8
85.38,0.5,3
85.4,0.5,3
85.42,0.5,1
85.44,0.5,8
85.46,0.5,1
85.48,0.5,0
85.5,0.5,4
85.52,0.5,3
85.54,0.5,0
85.56,0.5,5
85.58,0.5,5
85.6,0.5,2
85.62,0.5,3
85.64,0.5,3
85.66,0.5,5
85.68,0.5,1
85.7,0.5,2
85.72,0.5,4
85.74,0.5,2
85.76,0.5,5
85.78,0.5,2
85.8,0.5,1
85.82,0.5,0
85.84,0.5,1
85.86,0.5,3
85.88,0.5,0
85.9,0.5,5
85.92,0.5,3
85.94,0.5,2
85.96,0.5,2
85.98,0.5,2
86,0.5,1
86.02,0.5,2
86.04,0.5,2
86.06,0.5,0
86.08,0.5,4
86.1,0.5,1
86.12,0.5,2
86.14,0.5,4
86.16,0.5,6
86.18,0.5,3
86.2,0.5,2
86.22,0.5,4
86.24,0.5,3
86.26,0.5,4
86.28,0.5,5
86.3,0.5,4
86.32,0.5,1
86.34,0.5,2
86.36,0.5,7
86.38,0.5,4
86.4,0.5,5
86.42,0.5,1
86.44,0.5,3
86.46,0.5,6
86.48,0.5,2
86.5,0.5,4
86.52,0.5,5
86.54,0.5,0
86.56,0.5,1
86.58,0.5,6
86.6,0.5,3
86.62,0.5,7
86.64,0.5,4
86.66,0.5,4
86.68,0.5,4
86.7,0.5,6
86.72,0.5,4
86.74,0.5,3
86.76,0.5,5
86.78,0.5,3
86.8,0.5,5
86.82,0.5,3
86.84,0.5,5
86.86,0.5,5
86.88,0.5,6
86.9,0.5,6
86.92,0.5,4
86.94,0.5,7
86.96,0.5,6
86.98,0.5,7
87,0.5,1
87.02,0.5,1
87.04,0.5,4
87.06,0.5,5
87.08,0.5,8
87.1,0.5,6
87.12,0.5,6
87.14,0.5,2
87.16,0.5,5
87.18,0.5,6
87.2,0.5,7
87.22,0.5,4
87.24,0.5,4
87.26,0.5,4
87.28,0.5,7
87.3,0.5,5
87.32,0.5,4
87.34,0.5,8
87.36,0.5,7
87.38,0.5,5
87.4,0.5,6
87.42,0.5,5
87.44,0.5,11
87.46,0.5,12
87.48,0.5,5
87.5,0.5,3
87.52,0.5,5
87.54,0.5,5
87.56,0.5,5
87.58,0.5,5
87.6,0.5,7
87.62,0.5,2
87.64,0.5,10
87.66,0.5,4
87.68,0.5,8
87.7,0.5,8
87.72,0.5,12
87.74,0.5,6
87.76,0.5,12
87.78,0.5,6
87.8,0.5,9
87.82,0.5,5
87.84,0.5,7
87.86,0.5,8
87.88,0.5,7
87.9,0.5,10
87.92,0.5,9
87.94,0.5,6
87.96,0.5,10
87.98,0.5,6
88,0.5,12
88.02,0.5,11
88.04,0.5,8
88.06,0.5,9
88.08,0.5,13
88.1,0.5,8
88.12,0.5,11
88.14,0.5,15
88.16,0.5,9
88.18,0.5,13
88.2,0.5,12
88.22,0.5,8
88.24,0.5,8
88.26,0.5,13
88.28,0.5,9
88.3,0.5,7
88.32,0.5,10
88.34,0.5,14
88.36,0.5,7
88.38,0.5,16
88.4,0.5,12
88.42,0.5,10
88.44,0.5,8
88.46,0.5,3
88.48,0.5,6
88.5,0.5,5
88.52,0.5,10
88.54,0.5,9
88.56,0.5,8
88.58,0.5,10
88.6,0.5,15
88.62,0.5,6
88.64,0.5,6
88.66,0.5,7
88.68,0.5,11
88.7,0.5,10
88.72,0.5,14
88.74,0.5,9
88.76,0.5,8
88.78,0.5,7
88.8,0.5,6
88.82,0.5,7
88.84,0.5,6
88.86,0.5,3
88.88,0.5,10
88.9,0.5,8
88.92,0.5,6
88.94,0.5,13
88.96,0.5,8
88.98,0.5,9
89,0.5,10
89.02,0.5,6
89.04,0.5,5
89.06,0.5,11
89.08,0.5,8
89.1,0.5,10
89.12,0.5,13
89.14,0.5,8
89.16,0.5,14
89.18,0.5,9
89.2,0.5,4
89.22,0.5,5
89.24,0.5,7
89.26,0.5,6
89.28,0.5,8
89.3,0.5,7
89.32,0.5,7
89.34,0.5,5
89.36,0.5,4
89.38,0.5,9
89.4,0.5,9
89.42,0.5,8
89.44,0.5,10
89.46,0.5,3
89.48,0.5,4
89.5,0.5,6
89.52,0.5,3
89.54,0.5,4
89.56,0.5,4
89.58,0.5,7
89.6,0.5,5
89.62,0.5,3
89.64,0.5,1
89.66,0.5,11
89.68,0.5,2
89.7,0.5,7
89.72,0.5,6
89.74,0.5,3
89.76,0.5,5
89.78,0.5,9
89.8,0.5,4
89.82,0.5,4
89.84,0.5,3
89.86,0.5,5
89.88,0.5,4
89.9,0.5,5
89.92,0.5,3
89.94,0.5,0
89.96,0.5,3
89.98,0.5,2
